0,0,2019-12-12T02:18:00.000Z
43.65572,10.94354,2019-12-12T08:00:00.000Z
43.65573,10.94356,2019-12-12T08:00:00.000Z
43.65712,10.93179,2019-12-12T08:00:00.000Z
43.6579,10.94048,2019-12-12T08:00:00.000Z
43.65791,10.94049,2019-12-12T08:00:00.000Z
43.66742,10.92048,2019-12-12T02:18:00.000Z
43.66745,10.9206,2019-12-12T08:00:00.000Z
43.66776,10.92063,2019-12-12T08:00:00.000Z
43.67017,10.97833,2019-12-12T18:43:12.000Z
43.68063,10.94369,2019-12-12T08:00:00.000Z
43.69154,10.96105,2019-12-12T08:00:00.000Z
43.69183,10.96105,2019-12-12T08:00:00.000Z
43.69232,10.95903,2019-12-12T06:57:36.000Z
43.69356,10.95803,2019-12-12T08:00:00.000Z
43.69827,10.95387,2019-12-12T02:18:00.000Z
43.6993,10.94415,2019-12-12T06:57:36.000Z
43.69938,10.95169,2019-12-12T06:57:36.000Z
43.70035,10.89475,2019-12-12T06:57:36.000Z
43.70044,10.8949,2019-12-12T08:00:00.000Z
43.70159,10.9043,2019-12-12T08:53:37.000Z
43.70181,10.89411,2019-12-12T06:57:36.000Z
43.70219,10.90672,2019-12-12T09:23:00.000Z
43.70255,10.91189,2019-12-12T08:00:00.000Z
43.70272,10.95129,2019-12-12T06:57:36.000Z
43.7034,10.90955,2019-12-12T08:00:00.000Z
43.70381,10.95439,2019-12-12T02:18:00.000Z
43.70418,10.8799,2019-12-12T05:37:46.000Z
43.70605,10.9448,2019-12-12T08:00:00.000Z
43.70706,10.90712,2019-12-12T08:00:00.000Z
43.70812,10.99858,2019-12-12T06:57:36.000Z
43.70903,10.94745,2019-12-12T00:15:00.000Z
43.70911,10.94748,2019-12-12T06:57:36.000Z
43.70917,10.90619,2019-12-12T09:23:00.000Z
43.7109,10.94804,2019-12-12T06:57:36.000Z
43.71098,10.94902,2019-12-12T08:00:00.000Z
43.71099,10.94819,2019-12-12T08:00:00.000Z
43.71129,10.97725,2019-12-12T11:12:54.000Z
43.71198,10.9509,2019-12-12T06:57:36.000Z
43.71212,10.94803,2019-12-12T06:57:36.000Z
43.71218,10.95539,2019-12-12T08:00:00.000Z
43.71219,10.93814,2019-12-12T08:00:00.000Z
43.71265,10.9371,2019-12-12T08:00:00.000Z
43.71267,10.81555,2019-12-12T06:57:36.000Z
43.71277,10.93726,2019-12-12T08:00:00.000Z
43.71302,10.93567,2019-12-12T08:00:00.000Z
43.71322,10.9486,2019-12-12T08:00:00.000Z
43.7133,10.89896,2019-12-12T08:00:00.000Z
43.71341,10.94869,2019-12-12T08:00:00.000Z
43.71349,10.94866,2019-12-12T08:00:00.000Z
43.71352,10.94832,2019-12-12T08:00:00.000Z
43.71355,10.80809,2019-12-12T04:12:40.903Z
43.71355,10.94808,2019-12-12T08:00:00.000Z
43.71358,10.94849,2019-12-12T06:57:36.000Z
43.7136,10.94621,2019-12-12T08:00:00.000Z
43.7139,10.8866,2019-12-12T08:00:00.000Z
43.71457,10.94843,2019-12-12T05:37:46.000Z
43.71478,10.82338,2019-12-12T08:00:00.000Z
43.71489,10.82349,2019-12-12T08:00:00.000Z
43.71496,10.92659,2019-12-12T06:57:36.000Z
43.71503,10.81008,2019-12-12T08:00:00.000Z
43.71524,10.96858,2019-12-12T18:43:12.000Z
43.71581,10.92826,2019-12-12T06:57:36.000Z
43.71585,10.81243,2019-12-12T08:00:00.000Z
43.71587,10.9375,2019-12-12T06:57:36.000Z
43.71621,10.96392,2019-12-12T08:00:00.000Z
43.7163,10.93807,2019-12-12T06:00:00.000Z
43.71634,10.92222,2019-12-12T08:00:00.000Z
43.7164,10.94279,2019-12-12T08:00:00.000Z
43.71646,10.93746,2019-12-12T02:18:00.000Z
43.71648,10.9494,2019-12-12T06:57:36.000Z
43.71653,10.9437,2019-12-12T06:57:36.000Z
43.71675,11.00866,2019-12-12T08:00:00.000Z
43.71677,10.92347,2019-12-12T06:57:36.000Z
43.7169,10.93852,2019-12-12T08:00:00.000Z
43.71692,10.9505,2019-12-12T05:37:46.000Z
43.71693,10.92334,2019-12-12T06:57:36.000Z
43.71693,10.92336,2019-12-12T08:00:00.000Z
43.71696,10.94954,2019-12-12T05:37:46.000Z
43.71696,10.94955,2019-12-12T06:57:36.000Z
43.71711,10.94952,2019-12-12T06:57:36.000Z
43.71716,10.92399,2019-12-12T08:00:00.000Z
43.71716,10.94345,2019-12-12T06:57:36.000Z
43.7173,10.93997,2019-12-12T06:57:36.000Z
43.7173,10.94009,2019-12-12T05:37:46.000Z
43.71739,10.92809,2019-12-12T07:27:00.000Z
43.71747,10.94198,2019-12-12T06:57:36.000Z
43.71747,10.95335,2019-12-12T06:57:36.000Z
43.71749,10.9398,2019-12-12T06:57:36.000Z
43.71756,10.93983,2019-12-12T08:00:00.000Z
43.71758,10.95697,2019-12-12T08:00:00.000Z
43.7177,10.93968,2019-12-12T08:00:00.000Z
43.71771,10.9396,2019-12-12T08:00:00.000Z
43.71776,10.93975,2019-12-12T08:00:00.000Z
43.71779,10.9461,2019-12-12T06:57:36.000Z
43.71786,10.94571,2019-12-12T05:37:46.000Z
43.71791,10.94026,2019-12-12T05:37:46.000Z
43.71795,10.93968,2019-12-12T08:00:00.000Z
43.71801,10.93959,2019-12-12T06:57:36.000Z
43.71804,10.93994,2019-12-12T08:00:00.000Z
43.71817,10.93998,2019-12-12T08:00:00.000Z
43.71819,10.94011,2019-12-12T06:57:36.000Z
43.7182,10.94004,2019-12-12T06:57:36.000Z
43.71822,10.94004,2019-12-12T08:00:00.000Z
43.71844,10.9548,2019-12-12T06:57:36.000Z
43.71855,10.94133,2019-12-12T08:11:00.000Z
43.71858,10.96392,2019-12-12T08:00:00.000Z
43.71874,10.964,2019-12-12T06:57:36.000Z
43.71875,10.94769,2019-12-12T05:37:46.000Z
43.71877,10.94768,2019-12-12T06:57:36.000Z
43.71878,10.94762,2019-12-12T00:15:00.000Z
43.71884,10.96348,2019-12-12T06:57:36.000Z
43.71906,10.95221,2019-12-12T05:37:46.000Z
43.71909,10.93108,2019-12-12T08:00:00.000Z
43.71925,10.93801,2019-12-12T08:00:00.000Z
43.71939,10.95644,2019-12-12T05:37:46.000Z
43.71956,10.9529,2019-12-12T07:00:00.000Z
43.71957,10.95291,2019-12-12T10:17:13.000Z
43.71958,10.77445,2019-12-12T08:00:00.000Z
43.71959,10.94992,2019-12-12T08:00:00.000Z
43.71961,10.94028,2019-12-12T18:43:12.000Z
43.71962,10.93945,2019-12-12T06:57:36.000Z
43.71975,10.94575,2019-12-12T05:37:46.000Z
43.71987,10.93767,2019-12-12T08:00:00.000Z
43.72002,10.92402,2019-12-12T06:57:36.000Z
43.72004,10.93871,2019-12-12T06:57:36.000Z
