0,0,2019-12-05T08:00:00.000Z
43.70984,11.07406,2019-12-06T10:00:00.000Z
43.71119,11.07519,2019-12-06T10:00:00.000Z
43.72379,11.21891,2019-12-06T10:00:00.000Z
43.7338,11.10612,2019-12-06T10:00:00.000Z
43.73573,11.16431,2019-12-06T10:00:00.000Z
43.73966,11.07762,2019-12-05T08:00:00.000Z
43.73993,11.0781,2019-12-05T07:08:00.000Z
43.74009,11.07771,2019-12-05T08:00:00.000Z
43.7408,11.07986,2019-12-05T09:00:00.000Z
43.74081,11.07956,2019-12-06T06:00:00.000Z
43.74081,11.07988,2019-12-05T08:00:00.000Z
43.74089,11.1835,2019-12-06T10:00:00.000Z
43.74179,11.08476,2019-12-06T06:00:00.000Z
43.74181,11.08004,2019-12-05T08:00:00.000Z
43.74185,11.18102,2019-12-06T10:00:00.000Z
43.74203,11.07978,2019-12-06T10:00:00.000Z
43.74209,11.08018,2019-12-05T02:11:37.000Z
43.74217,11.08071,2019-12-05T08:00:00.000Z
43.7423,11.08129,2019-12-05T08:00:00.000Z
43.74234,11.08052,2019-12-05T08:00:00.000Z
43.74313,11.08136,2019-12-05T08:00:00.000Z
43.74459,11.08774,2019-12-05T08:00:00.000Z
43.74479,11.18821,2019-12-05T07:00:00.000Z
43.74505,11.10688,2019-12-05T02:11:37.000Z
43.74767,11.17502,2019-12-05T08:00:00.000Z
43.74773,11.17498,2019-12-05T08:00:00.000Z
43.74777,11.17531,2019-12-06T04:38:55.000Z
43.74939,11.18377,2019-12-05T08:00:00.000Z
43.74974,11.09397,2019-12-05T08:00:00.000Z
43.75016,11.17341,2019-12-06T06:00:00.000Z
43.75055,11.17546,2019-12-06T08:00:00.000Z
43.75126,11.17703,2019-12-06T10:00:00.000Z
43.75139,11.19749,2019-12-06T06:00:00.000Z
43.75204,11.19398,2019-12-05T09:00:00.000Z
43.75207,11.17596,2019-12-05T10:00:00.000Z
43.7521,11.19411,2019-12-06T06:00:00.000Z
43.75214,11.18874,2019-12-05T08:00:00.000Z
43.75214,11.19458,2019-12-05T08:00:00.000Z
43.75283,11.18869,2019-12-06T10:00:00.000Z
43.75293,11.1993,2019-12-06T10:00:00.000Z
43.75316,11.19692,2019-12-06T08:00:00.000Z
43.75319,11.19812,2019-12-05T08:00:00.000Z
43.75364,11.19052,2019-12-05T08:00:00.000Z
43.75369,11.19766,2019-12-05T09:00:00.000Z
43.75389,11.19795,2019-12-06T08:00:00.000Z
43.75399,11.19799,2019-12-05T08:00:00.000Z
43.75408,11.19179,2019-12-05T10:04:00.000Z
43.75413,11.19514,2019-12-05T09:00:00.000Z
43.75433,11.19554,2019-12-06T10:00:00.000Z
43.75438,11.19777,2019-12-05T09:00:00.000Z
43.75443,11.19578,2019-12-06T08:00:00.000Z
43.75444,11.18506,2019-12-06T10:00:00.000Z
43.75455,11.19567,2019-12-05T02:11:37.000Z
43.75482,11.19509,2019-12-06T06:00:00.000Z
43.7551,11.1946,2019-12-06T06:00:00.000Z
43.75512,11.1973,2019-12-06T12:16:00.000Z
43.75518,11.19993,2019-12-05T07:08:00.000Z
43.7552,11.19995,2019-12-05T07:00:00.000Z
43.75525,11.19988,2019-12-05T08:00:00.000Z
43.7553,11.19486,2019-12-05T09:00:00.000Z
43.75537,11.19828,2019-12-06T10:00:00.000Z
43.75545,11.19274,2019-12-06T08:00:00.000Z
43.75555,11.19184,2019-12-05T08:47:00.000Z
43.7556,11.19692,2019-12-06T06:00:00.000Z
43.75573,11.19704,2019-12-06T08:00:00.000Z
43.75587,11.19919,2019-12-06T08:00:00.000Z
43.75589,11.19791,2019-12-05T02:11:37.000Z
43.75592,11.1905,2019-12-06T08:00:00.000Z
43.75603,11.18447,2019-12-05T02:11:37.000Z
43.75615,11.1855,2019-12-06T08:00:00.000Z
43.75615,11.18926,2019-12-05T09:00:00.000Z
43.7563,11.18416,2019-12-06T05:32:38.000Z
43.75631,11.19781,2019-12-05T09:00:00.000Z
43.75632,11.18425,2019-12-05T09:00:00.000Z
43.75637,11.18423,2019-12-05T02:11:37.000Z
43.75651,11.19306,2019-12-05T08:00:00.000Z
43.75664,11.1972,2019-12-06T06:00:00.000Z
43.75665,11.18334,2019-12-06T12:16:00.000Z
43.75671,11.10621,2019-12-06T06:00:00.000Z
43.75671,11.19728,2019-12-06T06:00:00.000Z
43.75686,11.1911,2019-12-05T08:00:00.000Z
43.75692,11.1688,2019-12-05T08:00:00.000Z
43.757,11.16891,2019-12-05T08:00:00.000Z
43.75706,11.1877,2019-12-05T08:00:00.000Z
43.75721,11.17996,2019-12-06T10:20:00.000Z
43.75727,11.18385,2019-12-06T06:00:00.000Z
43.75784,11.17961,2019-12-06T12:16:00.000Z
43.75787,11.1831,2019-12-06T12:16:00.000Z
43.75794,11.19891,2019-12-05T08:00:00.000Z
43.75802,11.1848,2019-12-06T06:00:00.000Z
43.75807,11.19791,2019-12-06T08:00:00.000Z
43.75814,11.18054,2019-12-06T12:16:00.000Z
43.75827,11.19886,2019-12-06T10:00:00.000Z
43.75831,11.18738,2019-12-05T02:11:37.000Z
43.75848,11.197,2019-12-05T09:00:00.000Z
43.7585,11.20022,2019-12-06T06:00:00.000Z
43.75866,11.19972,2019-12-05T09:00:00.000Z
43.75868,11.18605,2019-12-05T06:00:00.000Z
43.75871,11.1879,2019-12-06T10:00:00.000Z
43.75879,11.18492,2019-12-05T02:11:37.000Z
43.75879,11.19714,2019-12-05T08:00:00.000Z
43.75887,11.17866,2019-12-06T10:00:00.000Z
43.75888,11.19818,2019-12-06T06:00:00.000Z
43.75893,11.18397,2019-12-05T09:00:00.000Z
43.75894,11.18394,2019-12-05T09:00:00.000Z
43.75905,11.19749,2019-12-06T08:00:00.000Z
43.75908,11.19853,2019-12-05T07:00:00.000Z
43.75925,11.19131,2019-12-05T08:00:00.000Z
43.7594,11.19652,2019-12-06T06:00:00.000Z
43.75946,11.19176,2019-12-05T08:00:00.000Z
43.75946,11.19671,2019-12-05T02:11:37.000Z
43.75955,11.19226,2019-12-05T02:11:37.000Z
43.75961,11.19176,2019-12-05T07:08:00.000Z
43.75961,11.19178,2019-12-05T08:00:00.000Z
43.75966,11.1921,2019-12-06T06:00:00.000Z
43.75967,11.18511,2019-12-05T08:00:00.000Z
43.75981,11.19196,2019-12-05T02:11:37.000Z
43.76006,11.18956,2019-12-05T02:11:37.000Z
43.76029,11.18669,2019-12-05T09:00:00.000Z
43.76031,11.17998,2019-12-06T10:00:00.000Z
43.76045,11.16758,2019-12-05T02:11:37.000Z
43.76062,11.18938,2019-12-05T08:47:00.000Z
43.76072,11.17945,2019-12-06T12:16:00.000Z
43.76075,11.18932,2019-12-05T07:00:00.000Z
43.76078,11.17952,2019-12-05T07:08:00.000Z
43.76081,11.19046,2019-12-05T07:00:00.000Z
43.76081,11.19057,2019-12-05T09:00:00.000Z
43.76083,11.18956,2019-12-05T08:00:00.000Z
43.76083,11.1904,2019-12-05T09:00:00.000Z
43.76083,11.19047,2019-12-05T09:00:00.000Z
43.76084,11.19053,2019-12-06T06:00:00.000Z
43.76084,11.19062,2019-12-05T08:00:00.000Z
43.76085,11.19054,2019-12-05T07:00:00.000Z
43.76086,11.1905,2019-12-06T06:00:00.000Z
43.76087,11.19042,2019-12-05T09:00:00.000Z
43.76088,11.17483,2019-12-05T08:00:00.000Z
43.76089,11.18937,2019-12-05T02:11:37.000Z
43.76089,11.19045,2019-12-05T08:00:00.000Z
43.7609,11.17551,2019-12-05T11:25:00.000Z
43.76091,11.17479,2019-12-05T02:11:37.000Z
43.76091,11.17482,2019-12-05T08:00:00.000Z
43.76092,11.19033,2019-12-06T06:11:05.000Z
43.76092,11.1904,2019-12-05T08:00:00.000Z
43.76092,11.19042,2019-12-05T08:00:00.000Z
43.76094,11.1895,2019-12-05T07:00:00.000Z
43.76095,11.16899,2019-12-05T08:00:00.000Z
43.76096,11.18934,2019-12-05T02:11:37.000Z
43.76097,11.1903,2019-12-05T07:05:00.000Z
43.761,11.1896,2019-12-05T08:00:00.000Z
43.761,11.19055,2019-12-05T08:00:00.000Z
43.761,11.19058,2019-12-06T08:00:00.000Z
43.76101,11.19055,2019-12-05T07:08:00.000Z
43.76101,11.19056,2019-12-05T07:08:00.000Z
43.76101,11.19057,2019-12-05T02:11:37.000Z
43.76101,11.1906,2019-12-05T09:00:00.000Z
43.76103,11.19053,2019-12-06T12:16:00.000Z
43.76104,11.19051,2019-12-05T02:11:37.000Z
43.76104,11.19052,2019-12-05T07:00:00.000Z
43.76104,11.19053,2019-12-05T07:05:00.000Z
43.76104,11.19054,2019-12-05T09:00:00.000Z
43.76104,11.19055,2019-12-05T07:08:00.000Z
43.76104,11.19056,2019-12-05T08:00:00.000Z
43.76104,11.19057,2019-12-05T02:11:37.000Z
43.76105,11.1905,2019-12-06T06:00:00.000Z
43.76105,11.19051,2019-12-05T08:00:00.000Z
43.76105,11.19053,2019-12-05T08:00:00.000Z
43.76105,11.19054,2019-12-05T07:00:00.000Z
43.76105,11.19055,2019-12-05T09:00:00.000Z
43.76105,11.19056,2019-12-05T08:47:00.000Z
43.76105,11.19057,2019-12-06T06:00:00.000Z
43.76106,11.19049,2019-12-05T09:00:00.000Z
43.76106,11.1905,2019-12-05T07:00:00.000Z
43.76106,11.19054,2019-12-05T08:47:00.000Z
43.76106,11.19055,2019-12-05T02:11:37.000Z
43.76106,11.19056,2019-12-05T09:00:00.000Z
43.76107,11.19051,2019-12-05T08:00:00.000Z
43.76107,11.19053,2019-12-05T07:00:00.000Z
43.76107,11.19054,2019-12-05T02:11:37.000Z
43.76107,11.19056,2019-12-05T08:00:00.000Z
43.76108,11.1905,2019-12-05T07:08:00.000Z
43.76108,11.19051,2019-12-05T09:00:00.000Z
43.76108,11.19052,2019-12-05T07:00:00.000Z
43.76108,11.19053,2019-12-05T08:47:00.000Z
43.76109,11.19047,2019-12-05T07:32:27.000Z
43.76109,11.19049,2019-12-06T08:00:00.000Z
43.76109,11.1905,2019-12-05T08:00:00.000Z
43.7611,11.19043,2019-12-05T07:00:00.000Z
43.76111,11.19042,2019-12-05T08:00:00.000Z
43.76113,11.19042,2019-12-05T07:00:00.000Z
43.76114,11.19041,2019-12-05T08:00:00.000Z
43.76165,11.1748,2019-12-05T09:00:00.000Z
43.76189,11.17129,2019-12-05T02:11:37.000Z
43.7619,11.17369,2019-12-06T12:16:00.000Z
43.7619,11.17375,2019-12-06T00:00:00.000Z
43.76197,11.1614,2019-12-05T06:38:00.000Z
43.76203,11.17445,2019-12-05T07:00:00.000Z
43.76211,11.17344,2019-12-06T06:00:00.000Z
43.76248,11.17251,2019-12-05T08:00:00.000Z
43.76258,11.16201,2019-12-06T04:38:55.000Z
43.76258,11.1631,2019-12-06T08:00:00.000Z
43.76325,11.05892,2019-12-06T04:38:55.000Z
43.76342,11.17115,2019-12-05T09:00:00.000Z
43.7636,11.18482,2019-12-06T10:00:00.000Z
43.76362,11.18988,2019-12-06T10:00:00.000Z
43.76363,11.17962,2019-12-06T12:16:00.000Z
43.76365,11.17626,2019-12-06T12:16:00.000Z
43.7638,11.17603,2019-12-06T09:56:00.000Z
43.76385,11.16716,2019-12-05T04:41:52.733Z
43.76385,11.16972,2019-12-05T10:22:32.497Z
43.76398,11.18713,2019-12-05T08:00:00.000Z
43.76405,11.18604,2019-12-05T02:11:37.000Z
43.76411,11.18409,2019-12-05T09:00:00.000Z
43.76418,11.18896,2019-12-06T04:38:55.000Z
43.76422,11.05976,2019-12-06T10:00:00.000Z
43.76424,11.18461,2019-12-05T09:00:00.000Z
43.76427,11.16828,2019-12-05T11:25:00.000Z
43.76436,11.18002,2019-12-05T09:00:00.000Z
43.76439,11.1709,2019-12-05T08:00:00.000Z
43.76442,11.1877,2019-12-06T08:00:00.000Z
