42.76263,11.11282
42.75842,11.11278
42.76147,11.09549
42.75985,11.11214
42.76271,11.11293
42.76187,11.1131
42.75325,11.10713
42.7501,11.1213
42.77052,11.09584
42.76941,11.09989
42.77053,11.09354
42.77205,11.09597
42.77639,11.09795
42.76108,11.11187
42.78337,11.09731
42.75949,11.11355
42.75074,11.1068
42.75284,11.11141
42.76606,11.09681
42.75906,11.09521
42.76582,11.10244
0,0
42.76405,11.12533
42.76667,11.11537
42.76139,11.10401
42.76336,11.10305
42.76441,11.10298
42.76669,11.11555
42.76603,11.10487
42.7612,11.10414
42.76078,11.10645
42.76068,11.10684
42.76404,11.1041
42.75988,11.10467
42.76424,11.10391
42.76588,11.10249
42.7673,11.10327
42.76719,11.10346
42.7534,11.11381
42.75897,11.11
42.75889,11.1101
42.7571,11.11436
42.75342,11.11379
42.76579,11.11598
42.7394,11.11016
42.74869,11.11478
42.76221,11.11768
42.75362,11.11238
42.76582,11.10246
42.76054,11.1189
42.76674,11.11558
42.76599,11.1049
42.76558,11.1164
42.75137,11.11236
42.76334,11.10325
42.74416,11.11415
42.74493,11.11042
42.76559,11.10513
42.73913,11.10938
42.76579,11.10474
42.76604,11.10319
42.75771,11.11217
42.75554,11.11134
42.76339,11.11579
42.76668,11.11553
42.76456,11.11521
42.75804,11.11607
42.75719,11.11477
42.75683,11.1155
42.76667,11.11551
42.76023,11.11882
42.74652,11.11118
42.75904,11.10987
42.76118,11.10458
42.76283,11.11821
42.75639,11.1135
42.75697,11.11148
42.76672,11.11546
42.76497,11.10587
42.75859,11.1159
42.76555,11.11549
42.76233,11.10732
42.737,11.11187
42.76493,11.11233
42.75497,11.11524
42.75599,11.11344
42.75764,11.11164
42.7392,11.10944
42.74289,11.1077
42.76541,11.11341
42.75058,11.10192
42.75156,11.10094
42.79507,11.09098
42.7922,11.08431
42.79096,11.09194
42.77698,11.1015
42.78484,11.09569
42.77989,11.11892
42.77195,11.10065
42.78562,11.09872
42.77201,11.10004
42.88262,11.08679
42.76281,11.11297
42.88173,11.08622
42.76153,11.1285
42.7583,11.12666
42.88215,11.08662
42.75072,11.10717
42.78787,11.09487
42.77105,11.09445
42.76365,11.11184
42.79199,11.09441
42.77515,11.09811
42.76023,11.11339
42.7857,11.09902
42.90411,11.0307
42.76024,11.11608
42.77084,11.09873
42.88301,11.08597
42.7604,11.1142
42.76208,11.11298
42.7784,11.11431
42.75401,11.10724
42.75768,11.12179
42.75151,11.10129
42.77475,11.09999
42.76963,11.09991
42.75994,11.12237
42.75687,11.10873
42.77676,11.09854
42.77061,11.09827
42.79095,11.09562
42.76065,11.12261
42.79292,11.09504
42.79226,11.10318
42.79538,11.09198
42.77264,11.09672
42.77042,11.10171
42.77417,11.10233
42.77309,11.10221
42.78941,11.09442
42.75852,11.12229
42.75374,11.1094
42.77485,11.09413
42.77519,11.10104
42.77514,11.10118
42.75352,11.10924
42.77568,11.09993
42.77094,11.09669
42.78747,11.0987
42.777,11.09749
42.75556,11.10948
42.90586,11.06754
42.79015,11.09219
42.7942,11.0892
42.78333,11.09721
42.78931,11.09422
42.75908,11.12665
42.78696,11.09853
42.76976,11.09789
42.755,11.10899
42.76121,11.12066
42.76039,11.1214
42.79025,11.09207
42.79121,11.09204
42.791,11.08991
42.79576,11.09241
42.78579,11.099
42.77513,11.08727
42.76503,11.09614
42.77319,11.09595
42.88293,11.08764
42.79104,11.09566
42.77002,11.09888
42.79348,11.0884
42.77053,11.09355
42.75058,11.10966
42.75688,11.10742
42.75117,11.10325
42.88293,11.08707
42.88258,11.08693
42.88289,11.08678
42.8364,11.05104
42.77831,11.11434
42.79017,11.09819
42.75992,11.12241
42.77519,11.09826
42.76147,11.1219
42.77305,11.09718
42.77109,11.09814
42.75937,11.12549
42.77157,11.09736
42.75916,11.11131
42.76072,11.12074
42.75624,11.11758
42.77539,11.09583
42.75019,11.12116
42.74997,11.1216
42.75779,11.10847
42.77432,11.09452
42.76163,11.12847
42.76244,11.11275
42.79175,11.09453
42.76162,11.12219
42.79105,11.09566
42.75916,11.1267
42.75919,11.1265
42.80986,11.0431
42.75468,11.12135
42.76085,11.12189
42.75132,11.10676
42.76061,11.12192
42.7604,11.1216
42.75082,11.11151
42.75301,11.10752
42.75224,11.10809
42.77446,11.10215
42.75111,11.10222
42.75153,11.10101
42.7615,11.12674
42.75217,11.10103
42.76143,11.12318
42.75236,11.11662
42.75242,11.11886
42.77603,11.0969
42.78326,11.09722
42.76099,11.12228
42.77324,11.09395
42.77339,11.0948
42.77553,11.0956
42.77539,11.09574
42.7712,11.09565
42.77539,11.09575
42.77757,11.09929
42.75523,11.10687
42.75931,11.12535
42.7593,11.12536
42.75334,11.10353
42.76071,11.12077
42.75038,11.10444
42.75895,11.12137
42.76204,11.12751
42.76163,11.12846
42.76088,11.12704
42.76343,11.1329
42.75095,11.10962
42.75093,11.10271
42.78577,11.09901
42.75557,11.10739
42.76971,11.09821
42.76877,11.09681
42.76054,11.12319
42.76146,11.12228
42.75389,11.10959
42.75316,11.10964
42.75998,11.12834
42.75686,11.12089
42.75739,11.12178
42.75679,11.121
42.75632,11.12073
42.75649,11.11894
42.75992,11.12611
42.77545,11.09659
42.75247,11.11864
42.75987,11.12171
42.75693,11.10895
42.75906,11.12782
42.75824,11.12569
42.75495,11.10247
42.75135,11.10223
42.7748,11.09681
42.75481,11.12136
42.75804,11.12115
42.75565,11.12112
42.76048,11.12007
42.77119,11.09567
42.75245,11.1188
42.77518,11.09745
42.77621,11.09704
42.77681,11.09797
42.77821,11.09865
42.77847,11.09857
42.77829,11.09855
42.77313,11.09523
42.77232,11.09696
42.77673,11.09883
42.77104,11.0976
42.7698,11.0978
42.77023,11.0967
42.77251,11.09627
42.75826,11.12583
42.75661,11.1178
42.77422,11.09458
42.79126,11.09577
42.76218,11.12745
42.76185,11.12284
42.76169,11.12212
42.76178,11.12495
42.75805,11.10907
42.78336,11.0989
42.75831,11.12456
42.75814,11.1258
42.7533,11.10867
42.75049,11.10964
42.75093,11.11923
42.76898,11.09739
42.75509,11.10964
42.78464,11.09292
42.75636,11.11874
42.77858,11.10085
42.78362,11.09691
42.76031,11.12067
42.76282,11.11262
42.77545,11.09533
42.76147,11.12297
42.76207,11.12569
42.75885,11.11238
42.7784,11.11429
42.75861,11.1223
42.75959,11.113
42.75984,11.11653
42.8121,11.06898
42.75956,11.12808
42.75047,11.10598
42.76055,11.1136
42.76024,11.11337
42.75017,11.09894
42.79226,11.0844
42.82433,11.09257
42.78288,11.09797
42.79301,11.11096
42.75867,11.11438
42.75957,11.12508
42.77565,11.09593
42.77618,11.09579
42.90588,11.06752
42.75965,11.11292
42.76234,11.11422
42.75961,11.11297
42.76007,11.12351
42.76067,11.12257
42.90752,11.07512
42.75982,11.11243
42.75904,11.12228
42.76236,11.11308
42.77737,11.09814
42.75799,11.11167
42.75962,11.11534
42.76024,11.1151
42.78424,11.09693
42.7505,11.106
42.75963,11.11482
42.77233,11.09601
42.76183,11.11199
42.78942,11.0944
42.90191,11.09279
42.77761,11.11485
42.85439,11.07772
42.75068,11.1085
42.76183,11.11213
42.75713,11.11843
42.81517,11.02505
42.75986,11.11457
42.75908,11.11492
42.77283,11.0954
42.75753,11.12199
42.75233,11.10332
42.7587,11.11438
42.75943,11.11491
42.78682,11.09619
42.7617,11.11479
42.75854,11.1248
42.75953,11.11381
42.75524,11.10909
42.76047,11.12008
42.76048,11.11258
42.88176,11.07171
42.76103,11.11368
42.76021,11.11528
42.76083,11.11509
42.75886,11.11427
42.76165,11.11486
42.75861,11.11439
42.75671,11.12109
42.80988,11.03875
42.76066,11.112
42.75471,11.12153
42.8075,11.13219
42.7613,11.11482
42.78988,11.09829
42.7583,11.11301
42.76057,11.12006
42.8849,11.07347
42.76176,11.11313
42.79801,10.99465
42.78156,11.09858
42.76218,11.12732
42.75443,11.10902
42.7612,11.11582
42.76126,11.11459
42.75694,11.10831
42.7584,11.11186
42.75916,11.12622
42.7495,11.12122
42.75853,11.11116
42.77579,11.09867
42.76237,11.11275
42.75819,11.12101
42.75998,11.11488
42.83477,11.06134
42.75384,11.11379
42.83982,11.03905
42.75421,11.10722
42.77265,11.09672
42.76099,11.11419
42.76168,11.12215
42.79225,11.0844
42.76193,11.12488
42.7618,11.11199
42.76153,11.11503
42.80401,11.08229
42.76235,11.11297
42.90771,11.07516
42.87865,11.07277
42.75796,11.11361
42.75902,11.11428
42.7597,11.11386
42.8545,11.06245
42.76238,11.11274
42.75143,11.12299
42.76091,11.11274
42.7626,11.08109
42.76417,11.12547
42.76118,11.09901
42.76793,11.09778
42.76166,11.09246
42.76091,11.09601
42.76066,11.09577
42.76036,11.09326
42.76287,11.09406
42.75371,11.10283
42.76406,11.12432
42.76563,11.11782
42.76322,11.12081
42.76419,11.12552
42.76494,11.12006
42.76012,11.09189
42.76069,11.09929
42.76606,11.09778
42.76445,11.11802
42.77068,11.10103
42.76211,11.11938
42.76369,11.12002
42.76218,11.12062
42.75836,11.09886
42.76338,11.12163
42.76716,11.09738
42.77139,11.09636
42.76418,11.12095
42.76321,11.123
42.76249,11.12354
42.76748,11.11947
42.76274,11.09451
42.76944,11.09611
42.76001,11.09255
42.7572,11.09205
42.75285,11.09929
42.76485,11.11839
42.75663,11.09806
42.76471,11.11885
42.76218,11.12405
42.76534,11.09631
42.76781,11.09875
42.75859,11.10145
42.75914,11.09522
42.78574,11.09901
42.76077,11.09024
42.75191,11.10047
42.75103,11.09719
42.75822,11.09038
42.75755,11.09189
42.75671,11.09179
42.76212,11.11986
42.75785,11.1283
42.76475,11.11867
42.75878,11.09579
42.76478,11.1189
42.76423,11.09491
42.76212,11.12185
42.75825,11.10109
42.76831,11.09828
42.76404,11.12539
42.76418,11.12509
42.76537,11.09647
42.76229,11.08286
42.75993,11.09469
42.7627,11.11907
42.76113,11.11945
42.76282,11.11977
42.76577,11.11884
42.76456,11.11857
42.75904,11.09109
42.76052,11.08785
42.76563,11.1183
42.77028,11.11988
42.77023,11.1198
42.75938,11.09078
42.75716,11.09539
42.76625,11.11752
42.76627,11.11746
42.75924,11.0915
42.76648,11.11814
42.76549,11.11804
42.76599,11.09752
42.76199,11.09323
42.75251,11.09791
42.76636,11.09681
42.76764,11.12004
42.76411,11.1208
