42.8673,11.16626
42.77177,11.10916
42.68584,11.09106
42.76124,11.10374
42.76508,11.10595
42.77073,11.10996
42.76757,11.10143
42.74087,11.0317
42.76448,11.122
42.76424,11.118
42.78303,11.09779
42.76579,11.12093
42.66654,11.13726
42.76322,11.09957
42.76432,11.06833
42.78547,11.11415
42.86784,11.16614
42.78577,11.0947
42.87476,11.0756
42.87458,11.0747
42.76359,11.0972
42.75792,11.11228
42.74656,11.11088
42.86456,11.16546
42.86741,11.16606
42.75719,11.11186
42.81238,11.13466
42.81993,11.13365
42.80934,11.13843
42.75505,11.11379
42.7546,11.11446
42.78081,11.11574
42.77386,11.10955
42.80792,11.13543
42.80895,11.14074
42.76467,11.10664
42.79324,11.11167
42.8185,11.13457
42.80712,11.13513
42.8078,11.13468
42.78305,11.10626
42.81136,11.11247
42.80916,11.13809
42.80946,11.13843
42.84067,11.09949
42.80813,11.13584
42.80807,11.13488
42.80646,11.12042
42.78961,11.12986
42.76146,11.10474
42.8674,11.16616
42.76123,11.10303
42.80267,11.13636
42.76727,11.10328
42.76115,11.10263
42.80862,11.09611
42.7598,11.10448
42.8088,11.13916
42.76458,11.10437
42.76593,11.1025
42.76598,11.10483
42.76056,11.10686
42.76714,11.10318
42.76601,11.10233
42.76086,11.10447
42.7641,11.10396
42.76591,11.10236
42.76491,11.10692
42.76616,11.10255
42.75757,11.1115
42.76594,11.1048
42.76088,11.10689
42.76393,11.10377
42.77226,11.10116
42.8413,11.10504
42.86742,11.16626
42.76116,11.10487
42.8079,11.1354
42.75708,11.10735
42.76118,11.10268
42.78145,11.12344
42.78031,11.11602
42.78078,11.11574
42.78082,11.11576
42.8101,11.1379
42.81219,11.13632
42.77956,11.1148
42.77918,11.11461
42.7786,11.11422
42.79306,11.12582
42.84225,11.09182
42.80851,11.14108
42.80696,11.13679
42.80679,11.13673
42.73967,11.10988
42.80696,11.13594
42.80796,11.13427
42.8074,11.13481
42.80812,11.13456
42.80806,11.13497
42.81203,11.13643
42.73788,11.11071
42.76458,11.10289
42.73932,11.11033
42.76445,11.10571
42.76171,11.10668
42.80932,11.14016
42.75497,11.11595
42.76738,11.10348
